foment-0.4,ctak:32:16:8:1,573.992
foment-0.4,fib:40:5,416.463
foment-0.4,fibc:30:10,350.356
foment-0.4,fibfp:35.0:10,149.86
foment-0.4,sum:10000:200000,441.916
foment-0.4,sumfp:1000000.0:500,275.255
foment-0.4,fft:65536:100,222.606
foment-0.4,mbrot:75:1000,352.687
foment-0.4,mbrotZ:75:1000,495.048
foment-0.4,nucleic:50,172.729
foment-0.4,pnpoly:1000000,275.576
foment-0.4,ray:50,185.999
foment-0.4,simplex:1000000,410.611
foment-0.4,ack:3:12:2,412.495
foment-0.4,array1:1000000:500,357.17
foment-0.4,string:500000:25,0.935
foment-0.4,sum1:25,5.281
foment-0.4,cat:50,132.202
foment-0.4,tail:25,89.049
foment-0.4,wc:inputs/bib:50,99.824
foment-0.4,read1:2500,8.461
foment-0.4,compiler:2000,197.087
foment-0.4,conform:500,296.374
foment-0.4,dynamic:500,317.872
foment-0.4,matrix:5:5:2500,339.737
foment-0.4,maze:20:7:10000,130.113
foment-0.4,mazefun:11:11:10000,326.045
foment-0.4,parsing:2500,268.954
foment-0.4,peval:2000,494.33
foment-0.4,primes:1000:10000,125.535
foment-0.4,quicksort:10000:2500,341.527
foment-0.4,scheme:100000,196.523
foment-0.4,slatex:500,152.513
foment-0.4,equal:100:100:8:1000:2000:5000,65.808
foment-0.4,bv2string:1000:1000:100,190.35
gambitc-v4.8.5,browse:2000,4.337663412094116
gambitc-v4.8.5,deriv:10000000,3.4840598106384277
gambitc-v4.8.5,destruc:600:50:4000,4.113840341567993
gambitc-v4.8.5,diviter:1000:1000000,3.4674413204193115
gambitc-v4.8.5,divrec:1000:1000000,5.033807277679443
gambitc-v4.8.5,puzzle:1000,6.5681774616241455
gambitc-v4.8.5,triangl:22:1:50,5.626578330993652
gambitc-v4.8.5,tak:40:20:11:1,2.592660903930664
gambitc-v4.8.5,takl:40:20:12:1,4.973131895065308
gambitc-v4.8.5,ntakl:40:20:12:1,6.35928750038147
gambitc-v4.8.5,cpstak:40:20:11:1,6.48947548866272
gambitc-v4.8.5,ctak:32:16:8:1,3.3239846229553223
gambitc-v4.8.5,fib:40:5,8.956813335418701
gambitc-v4.8.5,fibc:30:10,3.202011823654175
gambitc-v4.8.5,fibfp:35.:10,3.4184682369232178
gambitc-v4.8.5,sum:10000:200000,9.279563188552856
gambitc-v4.8.5,sumfp:1000000.:500,3.070915699005127
gambitc-v4.8.5,fft:65536:100,8.307138204574585
gambitc-v4.8.5,mbrot:75:1000,7.3062639236450195
gambitc-v4.8.5,mbrotZ:75:1000,32.849807262420654
gambitc-v4.8.5,pi:50:500:50:2,.745234489440918
gambitc-v4.8.5,pnpoly:1000000,8.475460290908813
gambitc-v4.8.5,ray:50,5.257688760757446
gambitc-v4.8.5,simplex:1000000,4.82020115852356
gambitc-v4.8.5,ack:3:12:2,34.38039445877075
gambitc-v4.8.5,array1:1000000:500,5.230757713317871
gambitc-v4.8.5,string:500000:25,.6732683181762695
gambitc-v4.8.5,sum1:25,1.8369390964508057
gambitc-v4.8.5,cat:50,22.965308904647827
